,timestamp,gyroYaw,gyroPitch,gyroRoll,accelX,accelY,accelZ,isFallen,willFall_dt,willFall
38734,1688902595363818,-0.002663,0.0,-0.001598,1.341211,-0.05748,-9.627979,0,187154629,2
38735,1688902595375767,0.0,0.005326,-0.002397,1.341211,-0.05748,-9.627979,0,187142680,2
38736,1688902595387960,0.0,0.005326,-0.002397,1.437012,-0.00958,-9.7621,0,187130487,2
38737,1688902595399922,0.001065,0.007191,-0.001598,1.437012,-0.00958,-9.7621,0,187118525,2
38738,1688902595412072,0.001065,0.007191,-0.001598,1.437012,0.01916,-9.704619,0,187106375,2
38739,1688902595423979,-0.007989,0.01012,0.000799,1.437012,0.01916,-9.704619,0,187094468,2
38740,1688902595435894,-0.007989,0.01012,0.000799,1.561553,0.086221,-9.79084,0,187082553,2
38741,1688902595447920,-0.004261,0.010386,0.001598,1.561553,0.086221,-9.79084,0,187070527,2
38742,1688902595460063,-0.004261,0.010386,0.001598,1.542393,-0.05748,-9.733359,0,187058384,2
38743,1688902595471978,0.009587,0.007457,0.006392,1.542393,-0.05748,-9.733359,0,187046469,2
38744,1688902595484119,0.009587,0.007457,0.006392,1.494492,-0.095801,-9.666299,0,187034328,2
38745,1688902595496040,0.003728,-0.000266,0.009854,1.494492,-0.095801,-9.666299,0,187022407,2
38746,1688902595507955,0.003728,-0.000266,0.009854,1.551973,-0.086221,-9.618399,0,187010492,2
38747,1688902595520066,-0.005326,-0.000799,0.003462,1.551973,-0.086221,-9.618399,0,186998381,2
38748,1688902595531977,-0.005326,-0.000799,0.003462,1.427432,-0.02874,-9.618399,0,186986470,2
38749,1688902595544026,-0.003995,0.000533,-0.003995,1.427432,-0.02874,-9.618399,0,186974421,2
38750,1688902595556037,-0.003995,0.000533,-0.003995,1.494492,0.03832,-9.7621,0,186962410,2
38751,1688902595568081,0.001864,-0.000266,-0.009321,1.494492,0.03832,-9.7621,0,186950366,2
38752,1688902595579981,0.001864,-0.000266,-0.009321,1.504072,0.067061,-9.627979,0,186938466,2
38753,1688902595592103,0.001864,-0.002663,-0.001598,1.504072,0.067061,-9.627979,0,186926344,2
38754,1688902595604183,0.001864,-0.002663,-0.001598,1.494492,0.0,-9.551338,0,186914264,2
38755,1688902595616254,-0.000799,-0.000266,0.008788,1.494492,0.0,-9.551338,0,186902193,2
38756,1688902595628129,-0.000799,-0.000266,0.008788,1.504072,-0.134121,-9.75252,0,186890318,2
38757,1688902595640214,-0.000266,0.003196,0.009055,1.504072,-0.134121,-9.75252,0,186878233,2
38758,1688902595652279,-0.000266,0.003196,0.009055,1.494492,0.0,-9.618399,0,186866168,2
38759,1688902595664120,0.006392,0.004261,0.006658,1.494492,0.0,-9.618399,0,186854327,2
38760,1688902595676209,0.006392,0.004261,0.006658,1.475332,-0.086221,-9.69504,0,186842238,2
38761,1688902595688330,-0.003728,0.008256,-0.003196,1.475332,-0.086221,-9.69504,0,186830117,2
38762,1688902595700277,-0.003728,0.008256,-0.003196,1.551973,-0.00958,-9.637559,0,186818170,2
38763,1688902595712403,-0.003462,0.006392,-0.008788,1.551973,-0.00958,-9.637559,0,186806044,2
38764,1688902595724336,-0.003462,0.006392,-0.008788,1.417852,0.01916,-9.656719,0,186794111,2
38765,1688902595736317,0.009587,0.004794,-0.004794,1.417852,0.01916,-9.656719,0,186782130,2
38766,1688902595748432,0.009587,0.004794,-0.004794,1.590293,0.0,-9.704619,0,186770015,2
38767,1688902595760330,-0.007723,0.001065,-0.004527,1.590293,0.0,-9.704619,0,186758117,2
38768,1688902595772258,-0.007723,0.001065,-0.004527,1.513652,0.0,-9.618399,0,186746189,2
38769,1688902595784559,-0.006924,0.000533,0.005326,1.513652,0.0,-9.618399,0,186733888,2
38770,1688902595796329,-0.006924,0.000533,0.005326,1.513652,-0.03832,-9.7142,0,186722118,2
38771,1688902595808384,0.009587,-0.001864,0.006392,1.513652,-0.03832,-9.7142,0,186710063,2
38772,1688902595820521,0.009587,-0.001864,0.006392,1.590293,0.0,-9.608819,0,186697926,2
38773,1688902595832401,-0.000533,-0.003462,0.000799,1.590293,0.0,-9.608819,0,186686046,2
38774,1688902595844447,-0.000533,-0.003462,0.000799,1.532813,-0.05748,-9.685459,0,186674000,2
38775,1688902595856524,-0.001864,-0.001598,0.005593,1.532813,-0.05748,-9.685459,0,186661923,2
38776,1688902595868548,-0.001864,-0.001598,0.005593,1.542393,-0.05748,-9.627979,0,186649899,2
38777,1688902595880485,0.003462,-0.002131,-0.005859,1.542393,-0.05748,-9.627979,0,186637962,2
38778,1688902595892474,0.003462,-0.002131,-0.005859,1.408272,0.01916,-9.685459,0,186625973,2
38779,1688902595904483,-0.002397,0.002397,-0.00506,1.408272,0.01916,-9.685459,0,186613964,2
38780,1688902595916520,-0.002397,0.002397,-0.00506,1.532813,0.0,-9.733359,0,186601927,2
38781,1688902595928509,-0.004794,0.005593,0.002397,1.532813,0.0,-9.733359,0,186589938,2
38782,1688902595940524,-0.004794,0.005593,0.002397,1.532813,-0.0479,-9.675879,0,186577923,2
38783,1688902595952567,0.001065,0.001864,-0.002131,1.532813,-0.0479,-9.675879,0,186565880,2
38784,1688902595964499,0.001065,0.001864,-0.002131,1.513652,-0.01916,-9.656719,0,186553948,2
38785,1688902595976535,0.004794,0.000266,0.002397,1.513652,-0.01916,-9.656719,0,186541912,2
38786,1688902595988655,0.004794,0.000266,0.002397,1.523232,-0.105381,-9.7142,0,186529792,2
38787,1688902596000555,-0.001598,0.000799,0.001598,1.523232,-0.105381,-9.7142,0,186517892,2
38788,1688902596012591,-0.001598,0.000799,0.001598,1.523232,-0.02874,-9.675879,0,186505856,2
38789,1688902596024755,-0.003462,0.002131,-0.005859,1.523232,-0.02874,-9.675879,0,186493692,2
38790,1688902596036679,-0.003462,0.002131,-0.005859,1.571133,-0.00958,-9.64714,0,186481768,2
38791,1688902596048804,0.004261,0.002397,-0.007989,1.571133,-0.00958,-9.64714,0,186469643,2
38792,1688902596060727,0.004261,0.002397,-0.007989,1.494492,-0.02874,-9.618399,0,186457720,2
38793,1688902596072662,0.001864,0.000799,-0.001598,1.494492,-0.02874,-9.618399,0,186445785,2
38794,1688902596084740,0.001864,0.000799,-0.001598,1.532813,-0.03832,-9.7142,0,186433707,2
38795,1688902596096726,-0.003462,-0.003462,0.003995,1.532813,-0.03832,-9.7142,0,186421721,2
38796,1688902596108962,-0.003462,-0.003462,0.003995,1.532813,-0.03832,-9.627979,0,186409485,2
38797,1688902596120850,0.006125,-0.002663,0.008256,1.532813,-0.03832,-9.627979,0,186397597,2
38798,1688902596132798,0.006125,-0.002663,0.008256,1.551973,-0.0479,-9.74294,0,186385649,2
38799,1688902596144893,-0.001864,-0.001065,0.001332,1.551973,-0.0479,-9.74294,0,186373554,2
38800,1688902596156979,-0.001864,-0.001065,0.001332,1.484912,-0.01916,-9.666299,0,186361468,2
38801,1688902596168853,-0.003995,0.000533,0.0,1.484912,-0.01916,-9.666299,0,186349594,2
38802,1688902596180889,-0.003995,0.000533,0.0,1.494492,-0.114961,-9.77168,0,186337558,2
38803,1688902596192938,0.003728,0.003995,-0.002929,1.494492,-0.114961,-9.77168,0,186325509,2
38804,1688902596204861,0.003728,0.003995,-0.002929,1.580713,0.105381,-9.64714,0,186313586,2
38805,1688902596217023,-0.005593,0.002131,-0.001332,1.580713,0.105381,-9.64714,0,186301424,2
38806,1688902596229011,-0.005593,0.002131,-0.001332,1.561553,-0.02874,-9.72378,0,186289436,2
38807,1688902596241041,-0.001332,0.001065,0.004794,1.561553,-0.02874,-9.72378,0,186277406,2
38808,1688902596253122,-0.001332,0.001065,0.004794,1.599873,0.0,-9.656719,0,186265325,2
38809,1688902596264937,0.002131,0.001065,0.0,1.599873,0.0,-9.656719,0,186253510,2
38810,1688902596277050,0.002131,0.001065,0.0,1.532813,-0.00958,-9.74294,0,186241397,2
38811,1688902596289070,0.001598,0.000533,0.0,1.532813,-0.00958,-9.74294,0,186229377,2
38812,1688902596300982,0.001598,0.000533,0.0,1.532813,-0.02874,-9.74294,0,186217465,2
38813,1688902596313028,0.001065,-0.002131,0.006125,1.532813,-0.02874,-9.74294,0,186205419,2
38814,1688902596325314,0.001065,-0.002131,0.006125,1.475332,-0.182021,-9.685459,0,186193133,2
38815,1688902596337041,-0.002929,-0.003995,0.002663,1.475332,-0.182021,-9.685459,0,186181406,2
38816,1688902596349353,-0.002929,-0.003995,0.002663,1.504072,0.02874,-9.580078,0,186169094,2
38817,1688902596361241,0.00506,-0.002663,-0.006125,1.504072,0.02874,-9.580078,0,186157206,2
38818,1688902596373144,0.00506,-0.002663,-0.006125,1.542393,-0.03832,-9.72378,0,186145303,2
38819,1688902596385179,0.002397,-0.001065,-0.006658,1.542393,-0.03832,-9.72378,0,186133268,2
38820,1688902596397104,0.002397,-0.001065,-0.006658,1.513652,0.086221,-9.7142,0,186121343,2
38821,1688902596409263,-0.006924,-0.003462,-0.000533,1.513652,0.086221,-9.7142,0,186109184,2
38822,1688902596421223,-0.006924,-0.003462,-0.000533,1.551973,-0.00958,-9.69504,0,186097224,2
38823,1688902596433170,0.001065,-0.005326,0.006924,1.551973,-0.00958,-9.69504,0,186085277,2
38824,1688902596445199,0.001065,-0.005326,0.006924,1.494492,-0.01916,-9.666299,0,186073248,2
38825,1688902596457269,0.001598,-0.002929,0.005859,1.494492,-0.01916,-9.666299,0,186061178,2
38826,1688902596469278,0.001598,-0.002929,0.005859,1.523232,-0.076641,-9.7142,0,186049169,2
38827,1688902596481273,0.000266,-0.002929,0.003995,1.523232,-0.076641,-9.7142,0,186037174,2
38828,1688902596493321,0.000266,-0.002929,0.003995,1.494492,-0.095801,-9.64714,0,186025126,2
38829,1688902596505236,0.004261,0.001065,0.002397,1.494492,-0.095801,-9.64714,0,186013211,2
38830,1688902596517384,0.004261,0.001065,0.002397,1.561553,0.0,-9.704619,0,186001063,2
38831,1688902596529283,-0.007191,0.001864,-0.004261,1.561553,0.0,-9.704619,0,185989164,2
38832,1688902596541298,-0.007191,0.001864,-0.004261,1.580713,0.02874,-9.666299,0,185977149,2
38833,1688902596553344,-0.001065,-0.002663,-0.007989,1.580713,0.02874,-9.666299,0,185965103,2
38834,1688902596565324,-0.001065,-0.002663,-0.007989,1.504072,0.076641,-9.656719,0,185953123,2
38835,1688902596577262,0.002929,-0.000533,-0.008522,1.504072,0.076641,-9.656719,0,185941185,2
38836,1688902596589461,0.002929,-0.000533,-0.008522,1.475332,0.01916,-9.69504,0,185928986,2
38837,1688902596601341,-0.001332,-0.000533,0.004794,1.475332,0.01916,-9.69504,0,185917106,2
38838,1688902596613277,-0.001332,-0.000533,0.004794,1.494492,-0.03832,-9.656719,0,185905170,2
38839,1688902596625442,0.000799,-0.004261,0.01518,1.494492,-0.03832,-9.656719,0,185893005,2
38840,1688902596637500,0.000799,-0.004261,0.01518,1.513652,-0.086221,-9.656719,0,185880947,2
38841,1688902596649447,0.00506,-0.002397,0.003728,1.513652,-0.086221,-9.656719,0,185869000,2
38842,1688902596661502,0.00506,-0.002397,0.003728,1.015488,-0.143701,-10.432706,0,185856945,2
38843,1688902596673454,-0.001864,-0.007723,-0.001598,1.015488,-0.143701,-10.432706,0,185844993,2
38844,1688902596685537,-0.001864,-0.007723,-0.001598,2.021397,0.095801,-9.829161,0,185832910,2
38845,1688902596697441,-0.012251,0.027963,-0.001864,2.021397,0.095801,-9.829161,0,185821006,2
38846,1688902596709490,-0.012251,0.027963,-0.001864,1.379531,-0.01916,-9.110655,0,185808957,2
38847,1688902596721552,-0.014647,0.075101,-0.005326,1.379531,-0.01916,-9.110655,0,185796895,2
38848,1688902596733512,-0.014647,0.075101,-0.005326,1.542393,0.00958,-9.800421,0,185784935,2
38849,1688902596745467,0.007191,0.057524,-0.002397,1.542393,0.00958,-9.800421,0,185772980,2
38850,1688902596757630,0.007191,0.057524,-0.002397,1.494492,-0.172441,-9.445957,0,185760817,2
38851,1688902596769586,0.015446,0.016245,0.003196,1.494492,-0.172441,-9.445957,0,185748861,2
38852,1688902596781698,0.015446,0.016245,0.003196,1.983076,0.01916,-9.81,0,185736749,2
38853,1688902596793649,-0.009854,0.006924,0.001598,1.983076,0.01916,-9.81,0,185724798,2
38854,1688902596805544,-0.009854,0.006924,0.001598,1.724414,-0.191602,-9.541759,0,185712903,2
38855,1688902596817683,-0.007457,0.049268,0.010653,1.724414,-0.191602,-9.541759,0,185700764,2
38856,1688902596829611,-0.007457,0.049268,0.010653,1.446592,-0.02874,-9.656719,0,185688836,2
38857,1688902596841569,0.001864,0.039947,0.003728,1.446592,-0.02874,-9.656719,0,185676878,2
38858,1688902596853596,0.001864,0.039947,0.003728,1.475332,-0.124541,-9.81958,0,185664851,2
38859,1688902596865604,0.006658,0.017044,-0.009854,1.475332,-0.124541,-9.81958,0,185652843,2
38860,1688902596877698,0.006658,0.017044,-0.009854,1.705254,-0.00958,-9.81,0,185640749,2
38861,1688902596889759,0.002131,-0.000799,-0.004527,1.705254,-0.00958,-9.81,0,185628688,2
38862,1688902596901677,0.002131,-0.000799,-0.004527,1.714834,0.0,-9.685459,0,185616770,2
38863,1688902596913686,-0.017577,0.009321,0.005593,1.714834,0.0,-9.685459,0,185604761,2
38864,1688902596925926,-0.017577,0.009321,0.005593,1.590293,-0.03832,-9.829161,0,185592521,2
38865,1688902596937755,-0.004794,0.023436,0.008256,1.590293,-0.03832,-9.829161,0,185580692,2
38866,1688902596949851,-0.004794,0.023436,0.008256,1.599873,-0.105381,-9.627979,0,185568596,2
38867,1688902596961844,0.013049,0.002929,0.006125,1.599873,-0.105381,-9.627979,0,185556603,2
38868,1688902596973794,0.013049,0.002929,0.006125,1.781895,-0.00958,-9.74294,0,185544653,2
38869,1688902596985982,0.004261,-0.022104,0.008522,1.781895,-0.00958,-9.74294,0,185532465,2
38870,1688902596997849,0.004261,-0.022104,0.008522,1.772315,-0.02874,-9.541759,0,185520598,2
38871,1688902597009852,-0.00506,-0.018908,0.011452,1.772315,-0.02874,-9.541759,0,185508595,2
38872,1688902597021949,-0.00506,-0.018908,0.011452,1.714834,-0.05748,-9.580078,0,185496498,2
38873,1688902597033800,-0.000799,0.012783,0.005859,1.714834,-0.05748,-9.580078,0,185484647,2
38874,1688902597045797,-0.000799,0.012783,0.005859,1.532813,-0.05748,-9.704619,0,185472650,2
38875,1688902597057972,-0.000799,0.007989,0.005859,1.532813,-0.05748,-9.704619,0,185460475,2
38876,1688902597069948,-0.000799,0.007989,0.005859,1.494492,-0.172441,-9.75252,0,185448499,2
38877,1688902597082092,0.008788,-0.037551,0.006392,1.494492,-0.172441,-9.75252,0,185436355,2
38878,1688902597093978,0.008788,-0.037551,0.006392,1.599873,-0.086221,-9.992022,0,185424469,2
38879,1688902597105895,0.001864,-0.021305,0.002929,1.599873,-0.086221,-9.992022,0,185412552,2
38880,1688902597118049,0.001864,-0.021305,0.002929,1.523232,-0.153281,-9.580078,0,185400398,2
38881,1688902597130017,-0.013582,0.015979,-0.004261,1.523232,-0.153281,-9.580078,0,185388430,2
38882,1688902597141959,-0.013582,0.015979,-0.004261,1.408272,-0.095801,-9.75252,0,185376488,2
38883,1688902597154178,0.001864,-0.000533,0.001598,1.408272,-0.095801,-9.75252,0,185364269,2
38884,1688902597166089,0.001864,-0.000533,0.001598,1.619033,0.086221,-9.618399,0,185352358,2
38885,1688902597178043,0.002663,-0.034088,0.01012,1.619033,0.086221,-9.618399,0,185340404,2
38886,1688902597190127,0.002663,-0.034088,0.01012,1.705254,-0.086221,-9.704619,0,185328320,2
38887,1688902597202102,-0.019441,-0.018642,-0.002663,1.705254,-0.086221,-9.704619,0,185316345,2
38888,1688902597214009,-0.019441,-0.018642,-0.002663,1.666934,-0.153281,-9.580078,0,185304438,2
38889,1688902597226098,-0.005593,0.004794,0.005859,1.666934,-0.153281,-9.580078,0,185292349,2
38890,1688902597238038,-0.005593,0.004794,0.005859,1.302891,-0.095801,-9.77168,0,185280409,2
38891,1688902597250316,0.013582,-0.013582,0.017843,1.302891,-0.095801,-9.77168,0,185268131,2
38892,1688902597262277,0.013582,-0.013582,0.017843,1.705254,-0.01916,-9.64714,0,185256170,2
38893,1688902597274032,0.0,-0.047404,-0.000533,1.705254,-0.01916,-9.64714,0,185244415,2
38894,1688902597286290,0.0,-0.047404,-0.000533,1.532813,-0.172441,-9.618399,0,185232157,2
38895,1688902597298203,-0.002131,-0.038882,0.001332,1.532813,-0.172441,-9.618399,0,185220244,2
38896,1688902597310163,-0.002131,-0.038882,0.001332,1.590293,-0.086221,-9.886642,0,185208284,2
38897,1688902597322333,0.001598,-0.011718,0.003196,1.590293,-0.086221,-9.886642,0,185196114,2
38898,1688902597334261,0.001598,-0.011718,0.003196,1.475332,-0.172441,-9.493857,0,185184186,2
38899,1688902597346241,-0.003462,-0.022104,-0.016245,1.475332,-0.172441,-9.493857,0,185172206,2
38900,1688902597358367,-0.003462,-0.022104,-0.016245,1.360371,-0.124541,-9.666299,0,185160080,2
38901,1688902597370340,0.005326,-0.050866,-0.013582,1.360371,-0.124541,-9.666299,0,185148107,2
38902,1688902597382348,0.005326,-0.050866,-0.013582,1.628613,-0.02874,-9.69504,0,185136099,2
38903,1688902597394298,0.003995,-0.044475,-0.008256,1.628613,-0.02874,-9.69504,0,185124149,2
38904,1688902597406336,0.003995,-0.044475,-0.008256,1.475332,-0.067061,-9.675879,0,185112111,2
38905,1688902597418403,-0.014115,-0.013848,-0.012783,1.475332,-0.067061,-9.675879,0,185100044,2
38906,1688902597430306,-0.014115,-0.013848,-0.012783,1.494492,-0.076641,-9.685459,0,185088141,2
38907,1688902597442362,-0.011185,-0.006125,-0.008522,1.494492,-0.076641,-9.685459,0,185076085,2
38908,1688902597454472,-0.011185,-0.006125,-0.008522,1.590293,-0.03832,-9.503438,0,185063975,2
38909,1688902597466473,0.0,-0.035686,0.000266,1.590293,-0.03832,-9.503438,0,185051974,2
38910,1688902597478340,0.0,-0.035686,0.000266,1.494492,0.01916,-9.81958,0,185040107,2
38911,1688902597490601,-0.000266,-0.04048,0.000266,1.494492,0.01916,-9.81958,0,185027846,2
38912,1688902597502601,-0.000266,-0.04048,0.000266,1.360371,-0.00958,-9.541759,0,185015846,2
38913,1688902597514623,-0.007191,-0.002929,0.004261,1.360371,-0.00958,-9.541759,0,185003824,2
38914,1688902597526513,-0.007191,-0.002929,0.004261,1.437012,0.0,-9.7142,0,184991934,2
38915,1688902597538458,0.007989,0.000266,0.007457,1.437012,0.0,-9.7142,0,184979989,2
38916,1688902597550600,0.007989,0.000266,0.007457,1.599873,-0.134121,-9.618399,0,184967847,2
38917,1688902597562506,0.02024,-0.013316,0.007457,1.599873,-0.134121,-9.618399,0,184955941,2
38918,1688902597574574,0.02024,-0.013316,0.007457,1.22625,-0.143701,-9.83874,0,184943873,2
38919,1688902597586649,0.005326,-0.019441,0.001598,1.22625,-0.143701,-9.83874,0,184931798,2
38920,1688902597598555,0.005326,-0.019441,0.001598,1.465752,-0.01916,-9.627979,0,184919892,2
38921,1688902597610482,-0.015979,0.014115,0.002397,1.465752,-0.01916,-9.627979,0,184907965,2
38922,1688902597622722,-0.015979,0.014115,0.002397,1.733994,-0.134121,-9.378897,0,184895725,2
38923,1688902597634559,-0.001065,0.031692,0.000266,1.733994,-0.134121,-9.378897,0,184883888,2
38924,1688902597646674,-0.001065,0.031692,0.000266,1.542393,0.105381,-9.77168,0,184871773,2
38925,1688902597658700,-0.007723,0.003462,-0.009055,1.542393,0.105381,-9.77168,0,184859747,2
38926,1688902597670601,-0.007723,0.003462,-0.009055,1.619033,-0.105381,-9.886642,0,184847846,2
38927,1688902597682740,-0.015979,0.001864,-0.01012,1.619033,-0.105381,-9.886642,0,184835707,2
38928,1688902597694741,-0.015979,0.001864,-0.01012,1.542393,0.182021,-9.522598,0,184823706,2
38929,1688902597706635,0.005326,0.032224,0.008256,1.542393,0.182021,-9.522598,0,184811812,2
38930,1688902597718969,0.005326,0.032224,0.008256,1.513652,0.03832,-9.666299,0,184799478,2
38931,1688902597730674,0.009854,0.051133,0.000799,1.513652,0.03832,-9.666299,0,184787773,2
38932,1688902597742677,0.009854,0.051133,0.000799,1.551973,0.00958,-9.551338,0,184775770,2
38933,1688902597754778,0.00506,0.017843,-0.001065,1.551973,0.00958,-9.551338,0,184763669,2
38934,1688902597766788,0.00506,0.017843,-0.001065,1.417852,0.01916,-9.72378,0,184751659,2
38935,1688902597778781,0.003728,0.008522,0.007723,1.417852,0.01916,-9.72378,0,184739666,2
38936,1688902597790963,0.003728,0.008522,0.007723,1.389111,-0.076641,-9.627979,0,184727484,2
38937,1688902597802823,-0.013316,0.038882,0.001065,1.389111,-0.076641,-9.627979,0,184715624,2
38938,1688902597815096,-0.013316,0.038882,0.001065,1.695674,-0.134121,-9.618399,0,184703351,2
38939,1688902597826978,-0.007191,0.061519,-0.013582,1.695674,-0.134121,-9.618399,0,184691469,2
38940,1688902597838868,-0.007191,0.061519,-0.013582,1.580713,-0.124541,-9.503438,0,184679579,2
38941,1688902597850855,0.010386,0.050866,-0.006924,1.580713,-0.124541,-9.503438,0,184667592,2
38942,1688902597862857,0.010386,0.050866,-0.006924,1.398691,0.05748,-9.685459,0,184655590,2
38943,1688902597874852,-0.003995,0.026099,-0.006924,1.398691,0.05748,-9.685459,0,184643595,2
38944,1688902597887007,-0.003995,0.026099,-0.006924,1.944756,0.00958,-9.426797,0,184631440,2
38945,1688902597898977,-0.015713,0.044741,0.000799,1.944756,0.00958,-9.426797,0,184619470,2
38946,1688902597911011,-0.015713,0.044741,0.000799,1.743574,0.0479,-9.541759,0,184607436,2
38947,1688902597923103,-0.003728,0.059921,0.006392,1.743574,0.0479,-9.541759,0,184595344,2
38948,1688902597934968,-0.003728,0.059921,0.006392,1.599873,0.01916,-9.666299,0,184583479,2
38949,1688902597946944,0.002663,0.055926,0.010653,1.599873,0.01916,-9.666299,0,184571503,2
38950,1688902597959158,0.002663,0.055926,0.010653,1.322051,-0.229922,-9.618399,0,184559289,2
38951,1688902597971021,-0.001065,0.031159,0.013049,1.322051,-0.229922,-9.618399,0,184547426,2
38952,1688902597983186,-0.001065,0.031159,0.013049,1.360371,-0.182021,-9.014853,0,184535261,2
38953,1688902597995152,0.005593,0.053263,0.01518,1.360371,-0.182021,-9.014853,0,184523295,2
38954,1688902598007122,0.005593,0.053263,0.01518,1.705254,-0.067061,-10.106983,0,184511325,2
38955,1688902598019203,0.000533,0.062851,0.002397,1.705254,-0.067061,-10.106983,0,184499244,2
38956,1688902598031077,0.000533,0.062851,0.002397,1.571133,-0.095801,-9.283096,0,184487370,2
38957,1688902598043166,-0.018109,0.040214,-0.004527,1.571133,-0.095801,-9.283096,0,184475281,2
38958,1688902598055295,-0.018109,0.040214,-0.004527,1.858535,-0.086221,-9.79084,0,184463152,2
38959,1688902598067107,-0.007457,0.017044,-0.006392,1.858535,-0.086221,-9.79084,0,184451340,2
38960,1688902598079183,-0.007457,0.017044,-0.006392,1.781895,0.01916,-9.685459,0,184439264,2
38961,1688902598091252,0.008256,0.033822,-0.005593,1.781895,0.01916,-9.685459,0,184427195,2
38962,1688902598103342,0.008256,0.033822,-0.005593,1.762734,0.01916,-9.637559,0,184415105,2
38963,1688902598115330,-0.005593,0.021305,-0.008256,1.762734,0.01916,-9.637559,0,184403117,2
38964,1688902598127254,-0.005593,0.021305,-0.008256,1.772315,0.00958,-9.704619,0,184391193,2
38965,1688902598139259,-0.005593,-0.013848,0.006924,1.772315,0.00958,-9.704619,0,184379188,2
38966,1688902598151250,-0.005593,-0.013848,0.006924,1.772315,0.02874,-9.7142,0,184367197,2
38967,1688902598163284,-0.001598,-0.019974,0.006392,1.772315,0.02874,-9.7142,0,184355163,2
38968,1688902598175203,-0.001598,-0.019974,0.006392,1.686094,-0.134121,-9.618399,0,184343244,2
38969,1688902598187360,0.000533,-0.013582,0.0,1.686094,-0.134121,-9.618399,0,184331087,2
38970,1688902598199262,0.000533,-0.013582,0.0,1.638193,-0.05748,-9.81,0,184319185,2
38971,1688902598211331,0.011718,-0.023702,0.007191,1.638193,-0.05748,-9.81,0,184307116,2
38972,1688902598223384,0.011718,-0.023702,0.007191,1.590293,-0.01916,-9.627979,0,184295063,2
38973,1688902598235439,-0.001065,-0.020773,-0.004261,1.590293,-0.01916,-9.627979,0,184283008,2
38974,1688902598247424,-0.001065,-0.020773,-0.004261,1.628613,-0.01916,-9.704619,0,184271023,2
38975,1688902598259377,-0.006125,0.0,-0.01012,1.628613,-0.01916,-9.704619,0,184259070,2
38976,1688902598271350,-0.006125,0.0,-0.01012,1.571133,-0.02874,-9.618399,0,184247097,2
38977,1688902598283442,0.001065,0.006392,-0.001598,1.571133,-0.02874,-9.618399,0,184235005,2
38978,1688902598295443,0.001065,0.006392,-0.001598,1.504072,0.05748,-9.78126,0,184223004,2
38979,1688902598307465,-0.001864,0.005593,0.000799,1.504072,0.05748,-9.78126,0,184210982,2
38980,1688902598319526,-0.001864,0.005593,0.000799,1.638193,-0.00958,-9.618399,0,184198921,2
38981,1688902598331510,0.0,0.010386,0.000266,1.638193,-0.00958,-9.618399,0,184186937,2
38982,1688902598343473,0.0,0.010386,0.000266,1.666934,-0.076641,-9.666299,0,184174974,2
38983,1688902598355585,0.003462,0.01518,-0.001332,1.666934,-0.076641,-9.666299,0,184162862,2
38984,1688902598367565,0.003462,0.01518,-0.001332,1.676514,-0.114961,-9.618399,0,184150882,2
38985,1688902598379516,0.001065,0.009055,0.002663,1.676514,-0.114961,-9.618399,0,184138931,2
38986,1688902598391645,0.001065,0.009055,0.002663,1.638193,-0.067061,-9.618399,0,184126802,2
38987,1688902598403503,-0.004527,0.008522,0.001332,1.638193,-0.067061,-9.618399,0,184114944,2
38988,1688902598415573,-0.004527,0.008522,0.001332,1.561553,0.02874,-9.69504,0,184102874,2
38989,1688902598427596,-0.002929,0.02317,-0.002397,1.561553,0.02874,-9.69504,0,184090851,2
38990,1688902598439499,-0.002929,0.02317,-0.002397,1.753154,-0.277822,-9.656719,0,184078948,2
38991,1688902598451628,-0.009854,0.016512,-0.007191,1.753154,-0.277822,-9.656719,0,184066819,2
38992,1688902598463528,-0.009854,0.016512,-0.007191,1.858535,-0.143701,-9.78126,0,184054919,2
38993,1688902598475528,0.0,-0.007457,-0.018642,1.858535,-0.143701,-9.78126,0,184042919,2
38994,1688902598487754,0.0,-0.007457,-0.018642,1.666934,0.277822,-9.733359,0,184030693,2
38995,1688902598499677,0.006392,-0.007457,-0.003995,1.666934,0.277822,-9.733359,0,184018770,2
38996,1688902598511659,0.006392,-0.007457,-0.003995,1.513652,0.01916,-9.69504,0,184006788,2
38997,1688902598523847,-0.010919,0.000266,0.002663,1.513652,0.01916,-9.69504,0,183994600,2
38998,1688902598535705,-0.010919,0.000266,0.002663,1.743574,-0.03832,-9.570498,0,183982742,2
38999,1688902598547770,-0.009055,-0.013848,-0.007191,1.743574,-0.03832,-9.570498,0,183970677,2
39000,1688902598559734,-0.009055,-0.013848,-0.007191,1.609453,-0.02874,-9.656719,0,183958713,2
39001,1688902598571643,0.017843,-0.014115,0.003196,1.609453,-0.02874,-9.656719,0,183946804,2
39002,1688902598583852,0.017843,-0.014115,0.003196,1.705254,-0.0479,-9.627979,0,183934595,2
39003,1688902598595655,-0.009854,-0.005593,0.007457,1.705254,-0.0479,-9.627979,0,183922792,2
39004,1688902598607705,-0.009854,-0.005593,0.007457,1.504072,-0.191602,-9.69504,0,183910742,2
39005,1688902598619763,-0.011984,0.006125,-0.002131,1.504072,-0.191602,-9.69504,0,183898684,2
39006,1688902598631840,-0.011984,0.006125,-0.002131,1.647774,0.02874,-9.704619,0,183886607,2
39007,1688902598643947,0.017843,-0.001864,0.001864,1.647774,0.02874,-9.704619,0,183874500,2
